,0,1,2,3,4,5,6,7,8,9,10,11,12,13
1225,13312,12.61,0.55,2.257,3.94,0.14,2.238,15.17,0.6,-2.2,4.94,-0.296,-2569.17,2569.17
1226,13322,8.25,2.97,2.257,18.55,1.26,2.238,15.14,-0.87,-2.13,4.89,-0.296,-2569.17,2569.17
1227,13334,15.29,-0.29,2.269,18.55,1.26,2.331,14.49,-5.88,-2.07,4.75,-0.296,-2623.845,2623.845
1228,13346,8.92,-0.24,2.329,10.89,0.33,2.28,14.84,-10.33,-1.98,4.56,-0.296,-2686.545,2686.545
1229,13356,8.92,-0.24,2.329,10.89,0.33,2.305,12.93,-13.01,-1.97,4.43,-0.296,-2836.461,2836.461
1230,13367,8.34,-0.13,2.381,11.11,-2.69,2.357,10.23,-14.14,-1.96,4.31,-0.297,-3051.19,3051.19
1231,13377,8.62,3.37,2.173,11.17,3.04,2.193,7.81,-13.56,-1.98,4.24,-0.296,-3051.19,3051.19
1232,13387,7.77,-0.19,2.238,8.26,-0.58,2.164,4.72,-14.05,-2.02,4.14,-0.296,-3493.506,3493.506
1233,13397,7.44,-1.17,2.322,7.87,0.65,2.317,2.71,-15.88,-2.02,4.0,-0.296,-3922.845,3922.845
1234,13407,4.61,-2.13,2.312,8.73,-0.77,2.317,0.68,-17.03,-2.05,3.86,-0.296,-4478.852,4478.852
1235,13419,4.61,-2.13,2.312,8.73,-0.77,2.337,-0.77,-18.78,-2.07,3.64,-0.296,-4478.852,4478.852
1236,13430,8.63,-0.41,2.352,8.14,0.55,2.403,-2.93,-18.28,-2.15,3.52,-0.296,-4989.224,4989.224
1237,13440,9.0,-5.5,2.386,1.71,-4.59,2.414,-4.94,-17.77,-2.2,3.41,-0.297,-5366.659,5366.659
1238,13450,10.22,-2.55,2.368,9.17,-1.71,2.37,-5.94,-17.98,-2.24,3.26,-0.296,-5653.803,5653.803
1239,13460,-11.47,-2.59,2.529,8.0,0.18,2.454,-7.6,-17.0,-2.36,3.16,-0.297,-5653.803,5653.803
1240,13470,7.71,-4.22,2.859,4.59,-2.42,2.454,-10.22,-16.48,-2.5,3.01,-0.297,-5881.896,5881.896
1241,13482,7.71,-4.22,2.859,4.59,-2.42,2.62,-12.99,-15.05,-2.68,2.91,-0.297,-6365.488,6365.488
1242,13493,12.27,-5.84,2.652,5.34,-2.45,2.811,-13.9,-13.61,-2.8,2.83,-0.294,-7154.269,7154.269
1243,13504,3.64,-4.17,2.557,8.02,-0.16,2.552,-13.94,-13.28,-2.89,2.69,-0.272,-7985.965,7985.965
1244,13514,4.46,-1.68,2.643,4.79,-1.1,2.608,-13.24,-12.04,-2.96,2.62,-0.272,-7855.411,7855.411
1245,13524,4.3,-5.49,2.71,5.39,-3.39,2.674,-13.83,-8.97,-3.09,2.62,-0.243,-8376.646,8376.646
1246,13534,5.75,-5.65,2.71,3.7,-3.29,2.674,-13.68,-5.3,-3.19,2.68,-0.207,-8694.71,8694.71
1247,13546,2.34,-6.25,2.784,8.41,-3.51,2.745,-13.62,-3.24,-3.3,2.69,-0.179,-8957.946,8957.946
1248,13556,2.34,-6.25,2.784,8.41,-3.51,2.797,-13.61,-1.43,-3.43,2.73,-0.179,-8883.183,8883.183
1249,13567,-1.39,-6.95,2.949,8.94,-6.01,2.857,-13.08,0.89,-3.52,2.79,-0.157,-8859.85,8859.85
1250,13577,3.56,-9.05,3.053,1.83,-5.23,3.071,-12.56,4.04,-3.61,2.9,-0.142,-9006.201,9006.201
1251,13587,6.63,-5.43,2.741,8.92,-8.25,2.89,-12.33,7.39,-3.71,3.02,-0.133,-9006.201,9006.201
1252,13597,6.89,-9.08,2.626,4.32,-0.38,2.89,-12.08,10.29,-3.8,3.15,-0.133,-9020.123,9020.123
1253,13607,6.89,-9.08,2.626,4.32,-0.38,2.66,-10.74,12.91,-3.86,3.3,-0.13,-9018.568,9018.568
1254,13618,3.18,-4.12,2.656,4.94,-5.67,2.654,-9.48,14.5,-3.92,3.42,-0.132,-8999.882,8999.882
1255,13628,5.26,-5.59,2.403,6.78,-6.21,2.437,-8.91,14.79,-4.01,3.5,-0.134,-8999.882,8999.882
1256,13638,15.93,-6.97,2.267,0.12,-6.33,2.369,-7.4,15.17,-4.04,3.58,-0.138,-9018.568,9018.568
1257,13648,0.51,-7.8,1.969,5.3,-5.89,2.369,-6.92,17.0,-4.12,3.75,-0.152,-9020.123,9020.123
1258,13658,0.51,-7.8,1.969,5.3,-5.89,2.153,-5.46,17.71,-4.16,3.9,-0.169,-8959.434,8959.434
1259,13669,3.64,-7.27,1.871,9.89,-6.62,1.909,-5.97,18.27,-4.27,4.03,-0.187,-9015.478,9015.478
1260,13679,1.11,-0.09,2.14,2.76,-5.43,2.111,-7.03,16.69,-4.4,4.09,-0.191,-9017.031,9017.031
1261,13689,7.64,-7.11,2.046,1.41,-5.43,2.123,-7.84,15.99,-4.5,4.18,-0.213,-9017.031,9017.031
1262,13699,5.51,-4.28,1.837,10.59,-3.96,1.969,-7.68,15.41,-4.57,4.29,-0.24,-9017.031,9017.031
1263,13709,4.45,-1.96,1.864,4.08,-4.64,1.969,-8.25,14.15,-4.69,4.4,-0.24,-9018.568,9018.568
1264,13720,4.45,-1.96,1.864,4.08,-4.64,1.827,-8.62,12.75,-4.82,4.49,-0.257,-8757.259,8757.259
1265,13731,5.46,-3.74,1.948,13.09,-3.88,2.059,-9.51,12.39,-4.94,4.63,-0.268,-8511.577,8511.577
1266,13741,6.09,-9.02,2.081,6.07,-8.4,2.104,-10.13,11.74,-5.06,4.71,-0.272,-8511.577,8511.577
1267,13751,7.65,-5.37,2.046,6.55,-3.39,2.062,-10.21,12.03,-5.16,4.87,-0.272,-8253.611,8253.611
1268,13761,4.77,-5.92,2.214,11.76,-2.72,2.091,-11.44,11.39,-5.29,4.98,-0.275,-8043.461,8043.461
1269,13771,4.77,-5.92,2.214,11.76,-2.72,2.091,-10.95,10.61,-5.36,5.08,-0.276,-7800.871,7800.871
1270,13782,4.07,0.21,2.499,5.98,-4.22,2.522,-11.15,9.78,-5.47,5.16,-0.275,-7819.457,7819.457
1271,13792,7.39,-5.96,2.507,7.66,-4.54,2.54,-11.52,11.23,-5.58,5.34,-0.269,-7597.057,7597.057
1272,13802,2.23,-1.62,2.601,9.37,-2.22,2.565,-11.71,10.49,-5.68,5.41,-0.252,-7339.227,7339.227
1273,13812,4.41,-6.88,2.84,3.71,-2.68,2.678,-9.21,9.11,-5.65,5.42,-0.211,-7056.256,7056.256
1274,13822,5.92,-0.4,2.84,10.26,-5.52,2.678,-7.77,10.52,-5.68,5.6,-0.211,-7111.843,7111.843
1275,13833,5.92,-0.4,2.849,10.26,-5.52,2.84,-5.91,9.77,-5.66,5.69,-0.162,-7037.705,7037.705
1276,13843,6.77,0.16,3.058,9.47,-3.54,2.963,-4.03,10.1,-5.67,5.83,-0.101,-6906.289,6906.289
1277,13853,7.21,-1.39,3.17,11.17,-0.25,3.117,-1.93,10.36,-5.63,5.92,-0.036,-6906.289,6906.289
1278,13863,10.52,-4.55,3.103,10.33,-3.16,3.153,0.02,11.5,-5.62,6.06,-0.036,-6764.753,6764.753
1279,13873,10.31,-2.64,3.033,6.91,-3.35,3.153,1.55,10.93,-5.59,6.13,0.024,-6604.699,6604.699
1280,13885,10.31,-2.64,3.033,6.91,-3.35,3.056,2.73,7.88,-5.55,6.09,0.1,-6313.602,6313.602
1281,13896,6.61,-4.44,2.812,9.78,-2.78,2.942,4.31,5.24,-5.5,6.05,0.176,-5970.042,5970.042
1282,13906,5.94,0.02,2.729,7.41,-2.56,2.797,6.75,3.96,-5.41,6.06,0.176,-5988.492,5988.492
1283,13916,12.05,1.31,2.528,1.43,-5.79,2.673,8.73,0.32,-5.3,5.94,0.244,-5609.874,5609.874
1284,13926,5.32,-2.95,2.528,5.21,-5.18,2.673,8.41,-2.66,-5.29,5.85,0.293,-5045.841,5045.841
1285,13936,5.32,-2.95,2.1,5.21,-5.18,1.942,8.39,-5.48,-5.26,5.73,0.342,-5045.841,5045.841
1286,13947,11.2,-3.86,0.906,-14.22,-5.69,1.41,8.39,-8.18,-5.23,5.62,0.297,-4114.646,4114.646
1287,13958,11.75,1.66,-0.19,-10.35,-3.73,0.541,7.31,-8.46,-5.25,5.59,0.297,-3402.049,3402.049
1288,13969,1.85,0.04,-1.284,-14.85,-1.4,-0.628,6.65,-11.65,-5.22,5.4,0.297,-2934.389,2934.389
1289,13979,4.34,-0.68,-2.076,-14.71,-3.66,-2.346,4.44,-11.8,-5.3,5.37,0.298,-2934.389,2934.389
1290,13989,-2.87,-3.38,-3.097,-14.64,1.8,-2.869,3.19,-12.42,-5.3,5.32,0.298,-2376.946,2376.946
1291,13999,-6.19,1.14,-3.46,-12.19,3.53,-2.869,2.34,-12.68,-5.28,5.22,0.296,-1779.443,1779.443
1292,14011,-3.01,-0.63,-3.46,-12.19,3.53,-3.259,0.65,-13.64,-5.3,5.12,0.297,-1322.817,1322.817
1293,14023,-3.01,-0.63,-3.682,-8.61,-0.23,-3.546,0.69,-14.27,-5.28,5.05,0.297,-838.161,838.161
1294,14033,-15.66,0.46,-3.549,-14.81,1.69,-3.667,1.46,-13.44,-5.19,4.97,0.297,-874.301,874.301
1295,14043,-8.35,1.35,-3.554,-13.85,-0.09,-3.585,2.66,-12.54,-5.1,4.92,0.297,-425.65,425.65
1296,14053,-8.12,-0.72,-3.575,-14.58,1.07,-3.574,3.82,-10.52,-5.0,4.89,0.298,0.733,-0.733
1297,14063,-10.78,3.14,-3.575,-14.08,3.71,-3.574,3.08,-8.62,-5.0,4.88,0.297,0.733,-0.733
1298,14074,-10.78,3.14,-3.556,-14.08,3.71,-3.605,4.59,-6.47,-4.87,4.85,0.297,64.751,-64.751
1299,14084,-17.45,3.19,-3.533,-13.81,3.54,-3.421,4.88,-3.58,-4.82,4.88,0.297,40.134,-40.134
1300,14094,-13.47,2.54,-3.301,-3.53,2.34,-3.262,5.34,-4.38,-4.75,4.76,0.297,58.178,-58.178
1301,14104,-20.99,1.34,-3.247,-3.48,4.22,-3.3,6.55,-4.7,-4.65,4.67,0.297,58.178,-58.178
1302,14114,-11.89,-1.25,-3.069,-3.88,3.86,-3.007,7.97,-3.04,-4.56,4.65,0.297,60.375,-60.375
1303,14124,-14.04,1.29,-3.069,-3.88,3.86,-3.007,9.3,-2.61,-4.48,4.64,0.297,40.134,-40.134
1304,14135,-14.04,1.29,-2.783,-3.67,-0.35,-2.458,10.57,-3.87,-4.34,4.51,0.297,19.909,-19.909
1305,14145,-13.27,6.84,-2.433,-5.15,6.31,-2.455,10.0,-3.74,-4.32,4.48,0.297,37.954,-37.954
1306,14155,-9.18,2.55,-2.394,-13.63,2.49,-2.426,11.01,-4.3,-4.21,4.42,0.297,60.375,-60.375
1307,14165,-19.75,6.34,-2.312,-5.58,1.35,-2.286,10.42,-4.1,-4.15,4.35,0.296,60.375,-60.375
1308,14175,-6.99,3.08,-2.312,-5.58,1.35,-2.286,10.29,-5.51,-4.09,4.28,0.296,60.375,-60.375
1309,14186,-6.99,3.08,-2.125,-16.36,2.96,-2.301,9.52,-4.13,-4.0,4.29,0.296,55.982,-55.982
1310,14196,-8.62,2.55,-2.438,-12.3,2.77,-2.511,8.53,-5.51,-3.95,4.16,0.297,60.375,-60.375
1311,14206,-20.22,-0.3,-2.364,-1.79,5.41,-2.303,7.5,-4.64,-3.92,4.18,0.297,42.33,-42.33
1312,14216,-6.35,4.78,-2.087,-12.59,-0.27,-2.057,5.87,-4.48,-3.9,4.15,0.297,42.33,-42.33
1313,14226,-15.0,3.81,-1.967,-2.68,4.53,-2.057,4.76,-4.52,-3.86,4.11,0.296,-70.297,70.297
1314,14236,-15.0,3.81,-1.967,-2.68,4.53,-1.884,3.89,-4.63,-3.85,4.08,0.297,-243.716,243.716
1315,14247,-10.76,-0.22,-1.407,-11.68,4.66,-1.339,3.71,-4.2,-3.8,4.06,0.296,-466.369,466.369
1316,14257,-0.45,0.3,-1.404,-9.84,-1.54,-1.402,3.29,-3.66,-3.78,4.03,0.296,-412.116,412.116
1317,14267,-2.48,2.39,-1.489,-10.59,6.78,-1.535,0.8,-2.37,-3.82,4.05,0.297,-493.064,493.064
1318,14277,-9.92,7.63,-1.67,-13.44,0.03,-1.535,0.63,-2.39,-3.81,4.0,0.297,-558.079,558.079
1319,14287,-9.92,7.63,-1.67,-13.44,0.03,-1.742,-0.16,-1.52,-3.8,3.97,0.297,-558.079,558.079
1320,14298,-5.0,2.07,-2.251,-8.86,3.63,-2.321,-1.14,-1.38,-3.81,3.97,0.297,-620.915,620.915
1321,14308,-2.49,1.71,-2.362,-14.08,4.57,-2.291,-0.14,-1.33,-3.75,3.96,0.297,-747.582,747.582
1322,14318,-10.62,-2.75,-2.589,7.5,1.79,-2.547,-1.61,-1.04,-3.81,3.93,0.297,-1181.551,1181.551
1323,14328,-20.85,2.14,-2.589,-9.91,3.39,-2.547,-0.92,-1.19,-3.76,3.88,0.296,-1181.551,1181.551
1324,14340,1.18,-1.13,-2.199,-8.24,5.1,-1.647,-0.18,-1.27,-3.72,3.87,0.296,-1688.121,1688.121
1325,14352,-11.89,1.23,-1.57,1.27,2.16,-1.536,-1.03,-0.54,-3.73,3.88,0.296,-2194.708,2194.708
1326,14364,-11.89,1.23,-1.57,1.27,2.16,-1.62,-1.05,-0.59,-3.75,3.86,0.297,-2518.803,2518.803
1327,14375,-0.19,6.52,-1.926,-18.9,8.73,-2.625,-3.11,-0.39,-3.86,3.86,0.297,-2828.858,2828.858
1328,14385,-12.44,4.21,-2.59,-7.79,-0.23,-2.518,-4.64,-0.16,-3.96,3.88,0.298,-2828.858,2828.858
1329,14395,-11.48,0.46,-2.321,2.63,1.04,-2.292,-5.21,0.29,-4.02,3.87,0.298,-3025.019,3025.019
1330,14405,-0.05,3.45,-2.268,-8.51,0.78,-2.222,-5.4,-0.94,-4.06,3.84,0.297,-3196.832,3196.832
1331,14415,-3.91,2.79,-2.268,-0.8,-0.13,-2.222,-3.99,-0.49,-4.01,3.83,0.297,-3358.762,3358.762
1332,14426,-3.91,2.79,-2.347,-0.8,-0.13,-2.38,-3.79,-0.01,-4.02,3.84,0.297,-3285.62,3285.62
1333,14436,-8.19,-0.2,-2.155,-8.12,-4.29,-2.181,-2.92,0.52,-4.0,3.87,0.297,-3584.253,3584.253
1334,14446,-2.71,3.21,-2.021,-24.22,2.93,-2.099,-2.84,1.9,-4.02,3.95,0.297,-4036.773,4036.773
1335,14456,3.02,-1.09,-2.602,-13.94,0.16,-2.687,-1.73,3.54,-3.99,4.04,0.297,-4036.773,4036.773
1336,14466,-7.8,-0.68,-2.602,-10.05,4.01,-2.687,-2.35,3.32,-4.05,4.04,0.297,-4537.785,4537.785
1337,14477,-7.8,-0.68,-3.015,-10.05,4.01,-3.053,-3.11,3.27,-4.1,4.03,0.297,-4805.076,4805.076
1338,14487,-1.53,-0.45,-3.191,-3.52,-1.75,-3.178,-3.01,3.48,-4.12,4.06,0.297,-4900.808,4900.808
1339,14497,-10.84,4.56,-2.855,-11.38,-0.6,-2.872,-4.31,3.91,-4.22,4.11,0.297,-4900.808,4900.808
1340,14507,-9.84,-4.66,-2.863,-23.35,-1.98,-2.906,-4.26,3.89,-4.24,4.12,0.297,-4873.234,4873.234
1341,14517,-9.84,-4.66,-2.863,-23.35,-1.98,-2.906,-2.71,3.95,-4.22,4.14,0.298,-4720.665,4720.665
1342,14528,-18.05,-2.06,-2.845,-0.6,1.1,-2.634,-3.71,3.58,-4.28,4.14,0.297,-4491.102,4491.102
1343,14538,-6.94,-3.91,-2.688,-3.69,-2.18,-2.674,-3.02,3.02,-4.31,4.16,0.296,-4491.102,4491.102
1344,14548,-13.21,-1.6,-2.678,-14.8,-2.31,-2.743,-1.06,3.31,-4.26,4.2,0.297,-4025.031,4025.031
1345,14559,-9.32,-1.62,-2.699,-17.4,-0.25,-2.752,-1.1,2.58,-4.3,4.18,0.297,-3542.233,3542.233
1346,14569,-10.86,-3.0,-2.859,-12.36,-1.17,-2.867,-0.22,1.81,-4.29,4.17,0.297,-3077.733,3077.733
1347,14580,-11.62,-2.22,-2.859,-12.36,-1.17,-2.867,-1.19,1.27,-4.33,4.17,0.297,-3168.92,3168.92
1348,14592,-8.06,-1.07,-2.849,-10.45,-0.13,-2.989,-1.46,0.75,-4.33,4.15,0.297,-2805.272,2805.272
1349,14604,-13.19,-1.69,-2.849,-10.45,-0.13,-2.894,-2.44,0.58,-4.38,4.17,0.297,-2625.653,2625.653
1350,14616,-13.19,-1.69,-2.863,-8.25,-0.62,-2.831,-1.5,-0.92,-4.33,4.13,0.297,-2603.62,2603.62
1351,14627,-15.56,-1.4,-2.808,-10.82,0.54,-2.847,-0.73,-2.26,-4.33,4.08,0.297,-2565.166,2565.166
1352,14638,-14.58,-1.23,-2.625,-10.43,-0.18,-2.642,1.45,-3.02,-4.23,4.05,0.297,-2565.166,2565.166
1353,14649,-8.85,0.13,-2.48,-16.74,0.73,-2.476,2.39,-3.64,-4.2,4.02,0.297,-2526.711,2526.711
1354,14659,-4.89,2.38,-2.64,-11.42,3.07,-2.636,3.76,-3.37,-4.13,4.0,0.298,-2561.144,2561.144
1355,14669,-12.5,-1.21,-2.64,-6.31,0.32,-2.636,5.09,-1.83,-4.08,4.04,0.297,-2601.61,2601.61
1356,14680,-12.5,-1.21,-2.795,-6.31,0.32,-2.693,5.12,-2.91,-4.05,3.98,0.297,-2601.61,2601.61
1357,14691,-15.54,1.53,-2.55,-8.97,0.33,-2.546,4.76,-3.37,-4.04,3.95,0.297,-2678.553,2678.553
1358,14702,-11.83,0.75,-2.515,-11.77,1.73,-2.489,4.93,-2.92,-4.02,3.95,0.297,-2852.715,2852.715
1359,14712,-9.29,0.33,-2.59,-6.61,2.58,-2.622,3.94,-2.17,-4.01,3.96,0.296,-3016.638,3016.638
1360,14722,-8.56,1.41,-2.57,-10.08,-0.68,-2.622,4.24,-2.65,-3.96,3.92,0.297,-3016.638,3016.638
1361,14732,-8.56,1.41,-2.57,-10.08,-0.68,-2.575,3.65,-2.2,-3.99,3.92,0.297,-3233.395,3233.395
1362,14743,-8.34,-2.91,-2.51,-10.84,-1.05,-2.515,2.89,-2.22,-3.98,3.9,0.297,-3454.138,3454.138
1363,14754,-6.22,2.79,-2.42,-10.24,-0.61,-2.602,2.5,-1.78,-3.96,3.9,0.297,-3674.916,3674.916
1364,14764,-3.4,1.1,-2.758,-8.62,-0.88,-2.769,2.49,-0.7,-3.97,3.92,0.297,-3674.916,3674.916
1365,14774,-19.71,-2.83,-2.888,-19.01,-0.13,-2.903,0.41,0.32,-4.04,3.96,0.297,-3822.399,3822.399
1366,14784,-13.02,-1.21,-2.759,-2.89,0.18,-2.903,0.03,1.69,-4.05,4.03,0.298,-4204.583,4204.583
1367,14795,-13.02,-1.21,-2.759,-2.89,0.18,-2.856,-1.4,1.9,-4.09,4.03,0.297,-4536.213,4536.213
1368,14806,-5.89,0.58,-2.515,-9.04,1.53,-2.785,-2.95,2.31,-4.16,4.05,0.297,-4536.213,4536.213
1369,14816,-10.47,-3.37,-2.964,-4.48,-2.47,-2.961,-4.4,3.64,-4.2,4.11,0.297,-5083.232,5083.232
1370,14826,-13.93,-2.5,-2.697,-7.43,-4.44,-2.742,-4.44,3.62,-4.22,4.12,0.297,-5453.081,5453.081
1371,14836,-9.41,-3.32,-2.697,-7.43,-4.44,-2.742,-6.56,3.79,-4.32,4.16,0.297,-5756.851,5756.851
1372,14847,-9.41,-3.32,-2.4,-16.53,1.36,-2.415,-6.72,4.06,-4.38,4.19,0.296,-5701.449,5701.449
1373,14857,-9.54,-4.37,-2.673,-5.87,-2.68,-2.669,-7.43,4.25,-4.45,4.23,0.297,-5794.883,5794.883
1374,14867,-5.52,-3.31,-2.476,-12.02,-0.07,-2.57,-6.78,5.89,-4.47,4.35,0.297,-6064.118,6064.118
1375,14877,-11.57,1.59,-2.526,-13.93,3.15,-2.463,-7.88,6.9,-4.59,4.41,0.297,-6367.837,6367.837
1376,14887,-6.21,-1.71,-2.526,-3.61,-1.71,-2.463,-9.32,6.78,-4.71,4.47,0.297,-6349.319,6349.319
1377,14898,-6.21,-1.71,-2.686,-3.61,-1.71,-2.681,-8.99,6.61,-4.75,4.51,0.281,-6668.109,6668.109
1378,14908,-4.34,-0.72,-2.77,-2.68,-3.9,-2.827,-9.48,7.12,-4.84,4.58,0.255,-6877.414,6877.414
1379,14918,-10.44,-0.55,-2.679,-18.79,-2.6,-2.716,-7.87,7.29,-4.82,4.63,0.213,-6877.414,6877.414
1380,14929,-8.01,0.48,-2.683,-6.67,-1.92,-2.724,-7.42,7.5,-4.89,4.72,0.213,-7027.584,7027.584
1381,14939,-8.43,-2.57,-2.683,-6.67,-1.92,-2.724,-7.33,6.28,-4.94,4.72,0.175,-7074.791,7074.791
1382,14950,-8.43,-2.57,-2.876,-13.56,-2.45,-3.159,-8.39,7.08,-5.08,4.84,0.137,-6982.101,6982.101
1383,14961,-3.11,-7.45,-3.254,-10.65,-8.89,-3.247,-8.17,6.64,-5.17,4.89,0.103,-6901.204,6901.204
1384,14971,2.04,-7.29,-3.152,-8.27,-4.47,-3.135,-7.51,5.92,-5.22,4.92,0.103,-6956.791,6956.791
1385,14981,-9.67,-4.84,-2.929,-1.59,-3.27,-3.135,-9.04,5.35,-5.36,4.94,0.071,-6975.325,6975.325
1386,14993,-9.67,-4.84,-2.929,-1.59,-3.27,-2.843,-6.31,5.75,-5.3,5.01,0.059,-6956.791,6956.791
1387,15005,-4.07,-4.83,-2.081,-13.73,-3.74,-2.551,-5.39,7.15,-5.33,5.18,0.056,-7088.291,7088.291
1388,15018,-4.07,-4.83,-2.081,-13.73,-3.74,-2.104,-5.7,6.12,-5.42,5.2,0.057,-7189.48,7189.48
1389,15030,-2.57,-4.41,-1.85,-9.85,-2.61,-2.12,-5.47,6.02,-5.49,5.26,0.063,-7226.6,7226.6
1390,15040,-9.67,-6.89,-2.185,-3.54,-1.29,-2.207,-3.8,5.4,-5.5,5.3,0.063,-7386.857,7386.857
1391,15050,-8.86,-4.38,-1.883,-4.31,-10.05,-1.91,-2.66,3.81,-5.47,5.28,0.083,-7530.2,7530.2
1392,15060,-8.22,-6.15,-1.496,-7.94,-4.55,-1.572,-1.51,3.87,-5.46,5.34,0.119,-7631.407,7631.407
1393,15070,-4.6,-7.17,-1.496,-7.94,-4.55,-1.572,-0.5,4.29,-5.44,5.43,0.119,-7557.048,7557.048
1394,15081,-4.6,-7.17,-1.31,-10.07,-4.53,-1.377,-1.19,5.71,-5.55,5.54,0.157,-7541.774,7541.774
1395,15091,-6.65,-2.0,-1.378,-12.33,-2.96,-1.39,-2.44,5.08,-5.63,5.55,0.201,-7445.603,7445.603
1396,15101,-9.03,0.44,-1.523,-6.97,-4.58,-1.485,-2.82,4.93,-5.66,5.6,0.242,-7445.603,7445.603
1397,15111,-11.59,-6.37,-1.486,-13.53,-6.42,-1.514,-2.98,4.36,-5.72,5.62,0.242,-7159.0,7159.0
1398,15122,-7.73,-0.85,-1.486,-13.53,-6.42,-1.514,-4.22,4.57,-5.82,5.68,0.287,-6820.509,6820.509
1399,15133,-7.73,-0.85,-1.332,-8.18,-5.84,-1.298,-4.25,5.29,-5.91,5.78,0.296,-6325.749,6325.749
1400,15144,-8.97,4.61,-1.527,-6.27,-5.43,-1.511,-4.38,4.7,-5.97,5.79,0.297,-5840.992,5840.992
1401,15154,-6.99,-5.0,-1.622,-4.96,-5.12,-1.598,-4.87,4.21,-6.04,5.84,0.297,-5730.459,5730.459
1402,15164,-7.18,-4.25,-1.622,-13.15,-2.32,-1.598,-5.91,3.83,-6.11,5.83,0.297,-5075.156,5075.156
1403,15176,-7.85,-3.76,-1.574,-12.63,-0.51,-1.531,-6.81,4.81,-6.2,5.95,0.297,-4775.897,4775.897
1404,15187,-7.85,-3.76,-1.574,-12.63,-0.51,-1.603,-6.8,2.84,-6.25,5.9,0.297,-4566.355,4566.355
1405,15198,-4.89,0.13,-1.706,-7.7,-5.14,-1.781,-8.06,1.79,-6.31,5.91,0.297,-4566.355,4566.355
1406,15208,-6.06,4.77,-1.814,-8.49,-2.2,-1.841,-6.33,1.96,-6.32,5.95,0.297,-4343.973,4343.973
1407,15218,-3.18,-1.46,-1.851,-16.82,-0.84,-1.85,-3.4,3.14,-6.22,6.0,0.297,-4068.554,4068.554
1408,15228,-9.08,0.32,-1.851,-16.82,-0.84,-1.85,-2.07,2.04,-6.17,5.99,0.297,-3765.41,3765.41
1409,15239,-9.08,0.32,-1.998,-6.53,2.12,-1.975,-2.0,1.47,-6.19,5.99,0.298,-3838.585,3838.585
1410,15249,-8.33,-2.25,-2.249,-11.87,1.53,-2.445,0.53,1.08,-6.1,6.0,0.297,-3528.699,3528.699
1411,15259,-9.92,-1.54,-2.513,-8.99,-2.99,-2.542,3.88,-1.63,-5.97,5.91,0.297,-3239.95,3239.95
1412,15269,-8.62,1.34,-2.682,-17.61,6.36,-2.613,5.61,-2.34,-5.92,5.89,0.297,-3239.95,3239.95
1413,15279,-4.66,5.86,-2.682,-3.38,2.21,-2.613,8.21,-2.23,-5.81,5.89,0.297,-2922.529,2922.529
1414,15290,-4.66,5.86,-2.901,-3.38,2.21,-2.948,8.62,-2.24,-5.76,5.86,0.297,-2706.516,2706.516
1415,15300,-6.91,-4.69,-2.741,-4.96,0.68,-2.801,9.55,-2.8,-5.67,5.85,0.297,-2504.358,2504.358
1416,15310,-8.53,-3.81,-2.849,-13.07,2.86,-2.812,10.4,-4.48,-5.61,5.75,0.297,-2504.358,2504.358
1417,15320,-13.82,-0.35,-2.849,-16.16,5.92,-2.812,11.14,-4.03,-5.54,5.77,0.297,-2304.227,2304.227
1418,15332,-13.82,-0.35,-2.964,-16.16,5.92,-2.987,11.42,-5.38,-5.45,5.67,0.297,-1993.074,1993.074
1419,15344,-8.45,1.56,-2.811,-16.78,2.02,-2.851,10.88,-4.31,-5.4,5.68,0.297,-1738.217,1738.217
1420,15355,-2.22,-1.5,-2.55,-1.13,-3.83,-2.643,10.03,-5.61,-5.38,5.59,0.297,-1384.808,1384.808
1421,15365,-2.58,0.32,-2.366,-12.79,-0.75,-2.421,9.21,-5.7,-5.33,5.54,0.298,-1384.808,1384.808
1422,15375,-16.86,0.78,-2.366,-4.72,-3.04,-2.421,8.91,-5.78,-5.26,5.52,0.297,-1009.332,1009.332
1423,15387,-14.95,-3.43,-2.138,-5.85,0.96,-2.204,8.87,-5.22,-5.13,5.46,0.296,-519.354,519.354
1424,15398,-14.95,-3.43,-2.138,-5.85,0.96,-2.118,6.8,-6.06,-5.14,5.4,0.297,-160.876,160.876
1425,15409,-8.78,5.39,-2.155,-7.99,2.18,-2.25,5.81,-6.66,-5.07,5.33,0.297,-160.876,160.876
1426,15419,-13.88,3.29,-2.01,-6.89,1.39,-2.169,5.58,-6.93,-4.99,5.24,0.297,40.641,-40.641
1427,15429,0.9,7.21,-1.645,-2.95,-3.25,-1.64,5.74,-5.03,-4.93,5.27,0.297,58.178,-58.178
1428,15439,-7.59,2.65,-1.645,-2.95,-3.25,-1.64,6.57,-5.42,-4.82,5.2,0.297,42.33,-42.33
1429,15450,-7.59,2.65,-1.555,-11.59,4.67,-1.554,6.55,-5.77,-4.71,5.12,0.297,42.33,-42.33
1430,15460,-11.95,3.45,-1.99,-2.74,2.19,-2.359,6.99,-5.43,-4.62,5.07,0.297,60.375,-60.375
1431,15470,2.8,3.49,-2.722,-0.79,-0.63,-2.649,7.44,-7.67,-4.56,4.92,0.296,58.178,-58.178
1432,15480,-7.08,-0.43,-2.722,-1.92,-3.49,-2.649,9.02,-8.14,-4.39,4.84,0.297,78.403,-78.403
